ID,Title,Keywords,Link,Embedding Dim
576,Overexpression of CupB5 activates alginate overproduction in Pseudomonas aeruginosa by a novel AlgW-dependent mechanism,"alginate overproduction pseudomonas, overproduction pseudomonas aeruginosa, overproduction pseudomonas, pseudomonas aeruginosa, pseudomonas aeruginosa novel, cupb5 activates alginate, alginate overproduction, aeruginosa novel algw",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4116675/,1536
577,Burn injury-associated MHCII(+) immune cell accumulation around lymphatic vessels of the mesentery and increased lymphatic endothelial permeability are blocked by doxycycline treatment.,"mhcii immune cell, mesentery increased lymphatic, lymphatic vessels mesentery, injury associated mhcii, mhcii immune, lymphatic endothelial permeability, associated mhcii immune, increased lymphatic endothelial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5810432/,1536
578,CubeSats for microbiology and astrobiology research,"cubesats microbiology astrobiology, cubesats microbiology, cubesats, microbiology astrobiology research, microbiology astrobiology, astrobiology research, astrobiology, microbiology",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10261121/,1536
579,In situ resource utilisation: The potential for space biomining,"space biomining, potential space biomining, situ resource utilisation, situ resource, biomining, resource utilisation potential, resource utilisation, space",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8739323/,1536
580,The smallest space miners: Principles of space biomining,"smallest space miners, space miners principles, space miners, space biomining, miners principles space, principles space biomining, miners principles, miners",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8739323/,1536
581,"Simulated micro-, lunar, and Martian gravities on Earth‚Äîeffects on Escherichia coli growth, phenotype, and sensitivity to antibiotics.","earth äîeffects escherichia, escherichia coli, escherichia coli growth, äîeffects escherichia coli, coli growth, lunar martian gravities, coli, martian gravities earth",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9502502/,1536
582,Biofilm formation of Pseudomonas aeruginosa in spaceflight is minimized on lubricant impregnated surfaces.,"pseudomonas aeruginosa spaceflight, biofilm formation pseudomonas, biofilm formation, formation pseudomonas aeruginosa, pseudomonas aeruginosa, biofilm, formation pseudomonas, pseudomonas",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10432549/,1536
583,Competitive Growth Assay of Mutagenized Chlamydomonas reinhardtii Compatible With the International Space Station Veggie Plant Growth Chamber.,"mutagenized chlamydomonas reinhardtii, assay mutagenized chlamydomonas, mutagenized chlamydomonas, chlamydomonas reinhardtii compatible, chlamydomonas reinhardtii, chlamydomonas, growth assay mutagenized, plant growth chamber",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261848/,1536
584,Spatial Characterization of Microbial Communities on Multi-Species Leafy Greens Grown Simultaneously in the Vegetable Production Systems on the International Space Station,"spatial characterization microbial, microbial communities, greens grown simultaneously, characterization microbial communities, greens grown, leafy greens grown, microbial communities multi, species leafy greens",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8537831/,1536
585,Response of Arabidopsis thaliana and Mizuna mustard seeds to simulated space radiation exposures.,"space radiation exposures, space radiation, simulated space radiation, mustard seeds simulated, mizuna mustard seeds, response arabidopsis, response arabidopsis thaliana, radiation exposures",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8879990/,1536
586,Editorial: Revisiting the limits of plant life - plant adaptations to extreme terrestrial environments relating to astrobiology and space biology.,"life plant adaptations, plant life, limits plant life, plant adaptations extreme, plant adaptations, astrobiology space biology, plant life plant, environments relating astrobiology",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10472590/,1536
587,Metagenomic interrogation of urban Superfund site reveals antimicrobial resistance reservoir and bioremediation potential.,"metagenomic interrogation urban, antimicrobial resistance reservoir, site reveals antimicrobial, metagenomic interrogation, urban superfund site, metagenomic, reveals antimicrobial resistance, resistance reservoir bioremediation",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11999716/,1536
588,"In situ monitoring of barrier function on-chip via automated, non-invasive luminescence sensing.","luminescence sensing, invasive luminescence sensing, barrier function chip, situ monitoring barrier, non invasive luminescence, monitoring barrier function, monitoring barrier, invasive luminescence",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11969330/,1536
589,37-day microgravity exposure in 16-week female C57BL/6J mice is associated with bone loss specific to weight-bearing skeletal sites.,"mice associated bone, associated bone loss, bone loss, bone loss specific, microgravity exposure, day microgravity exposure, 37 day microgravity, microgravity exposure 16",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11940681/,1536
590,Effects of Space Flight on Inflammasome Activation in the Brain of Mice.,"space flight inflammasome, flight inflammasome activation, inflammasome activation brain, flight inflammasome, inflammasome activation, effects space flight, space flight, inflammasome",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11941215/,1536
591,Immunization induces inflammation in the mouse heart during spaceflight.,"inflammation mouse heart, mouse heart spaceflight, immunization induces inflammation, induces inflammation mouse, inflammation mouse, heart spaceflight, immunization induces, induces inflammation",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11892206/,1536
592,Analyzing the relationship between gene expression and phenotype in space-flown mice using a causal inference machine learning ensemble.,"mice using causal, space flown mice, gene expression phenotype, phenotype space flown, flown mice, flown mice using, expression phenotype space, expression phenotype",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11748630/,1536
593,Sex-specific cardiovascular adaptations to simulated microgravity in Sprague-Dawley rats,"adaptations simulated microgravity, sex specific cardiovascular, cardiovascular adaptations simulated, specific cardiovascular adaptations, cardiovascular adaptations, simulated microgravity, microgravity, microgravity sprague dawley",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11659408/,1536
594,NASA open science data repository: Open science for life in space.,"nasa open science, open science data, repository open science, science data repository, open science life, science life space, nasa open, science data",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11701653/,1536
595,Artificial gravity attenuates the transcriptomic response to spaceflight in the optic nerve and retina,"gravity attenuates transcriptomic, spaceflight optic nerve, transcriptomic response spaceflight, artificial gravity attenuates, spaceflight optic, response spaceflight optic, optic nerve retina, artificial gravity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11593819/,1536
596,Effect of simulated cosmic radiation on cytomegalovirus reactivation and lytic replication.,"cosmic radiation cytomegalovirus, radiation cytomegalovirus reactivation, radiation cytomegalovirus, cytomegalovirus reactivation lytic, cytomegalovirus reactivation, cytomegalovirus, simulated cosmic radiation, cosmic radiation",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11477029/,1536
597,Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function.,"89 regulates mitochondrial, regulates mitochondrial morphology, regulates mitochondrial, mitochondrial morphology function, mitochondrial morphology, sarcomeric protein unc, mitochondrial, kinase giant sarcomeric",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,1536
598,To boldly go where no microRNAs have gone before: Spaceflight impact on risk for small-for-gestational-age infants.,"micrornas gone spaceflight, micrornas, micrornas gone, boldly micrornas gone, risk small gestational, boldly micrornas, gestational age infants, small gestational age",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11484870/,1536
599,Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis.,"novel bacterial species, bacterial species, novel bacterial, bacterial species isolated, conditions novel bacterial, bacterial, international space station, functional gene annotations",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/,1536
600,Celebrating 30 years of access to NASA space life sciences data.,"nasa space life, space life sciences, years access nasa, life sciences data, space life, access nasa, nasa, nasa space",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11403809/,1536
601,Predicting how varying moisture conditions impact the microbiome of dust collected from the International Space Station.,"microbiome dust, impact microbiome dust, microbiome dust collected, conditions impact microbiome, microbiome, impact microbiome, dust collected, dust collected international",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11386075/,1536
602,Spaceflight alters host-gut microbiota interactions.,"host gut microbiota, gut microbiota interactions, gut microbiota, microbiota interactions, microbiota, host gut, alters host gut, spaceflight alters host",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11362537/,1536
603,Discoveries from human stem cell research in space that are relevant to advancing cellular therapies on Earth.,"stem cell research, human stem cell, cellular therapies earth, discoveries human stem, stem cell, human stem, cell research space, advancing cellular therapies",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11339457/,1536
604,Simulated microgravity impairs human NK [natural killer] cell cytotoxic activity against space radiation-relevant leukemic cells.,"impairs human nk, microgravity impairs human, killer cell cytotoxic, simulated microgravity impairs, cell cytotoxic activity, radiation relevant leukemic, human nk natural, nk natural killer",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11324864/,1536
605,Simulated microgravity alters gene regulation linked to immunity and cardiovascular disease.,"microgravity alters gene, immunity cardiovascular, simulated microgravity alters, simulated microgravity, linked immunity cardiovascular, microgravity alters, microgravity, immunity cardiovascular disease",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11353732/,1536
606,Spaceflight increases sarcoplasmic reticulum Ca2+ leak and this cannot be counteracted with BuOE treatment,"reticulum ca2 leak, sarcoplasmic reticulum ca2, increases sarcoplasmic reticulum, spaceflight increases sarcoplasmic, reticulum ca2, ca2 leak counteracted, sarcoplasmic reticulum, ca2 leak",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11271499/,1536
